bundesland,diesel,e5,e10,date
Mecklenburg-Vorpommern,1.252363927629099,1.306737090086694,1.2506247644176405,2019-03-01 00:00:00
Niedersachsen,1.2653440019951785,1.334570454734392,1.2534826668883532,2019-03-01 00:00:00
Nordrhein-Westfalen,1.2639975560464352,1.3598707759552568,1.3135107392959533,2019-03-01 00:00:00
Rheinland-Pfalz,1.2651459354691597,1.355363812564132,1.3088933987002622,2019-03-01 00:00:00
Saarland,1.2845992761116856,1.3825413650465357,1.3522776628748707,2019-03-01 00:00:00
Sachsen,1.253124010271774,1.3590026749411512,1.300852664241387,2019-03-01 00:00:00
Sachsen-Anhalt,1.263236292834891,1.3441534267912774,1.268454984423676,2019-03-01 00:00:00
Schleswig-Holstein,1.2720628972167434,1.350619000657462,1.2692835853605084,2019-03-01 00:00:00
Thüringen,1.2597493468572307,1.361703550023052,1.2882816966343935,2019-03-01 00:00:00
bundesweit,1.270317004768163,1.3519524744598683,1.295966582581857,2019-03-01 00:00:00
Baden-Württemberg,1.293385458593817,1.3723076132568297,1.3267534041277724,2019-03-02 00:00:00
Bayern,1.2901501428141913,1.337892663860493,1.2830108989777511,2019-03-02 00:00:00
Berlin,1.261120899718838,1.3684566541705718,1.332982427366448,2019-03-02 00:00:00
Brandenburg,1.26810378569137,1.3408472890599936,1.295621912094963,2019-03-02 00:00:00
Bremen,1.273241121495327,1.359682242990654,1.3369719626168224,2019-03-02 00:00:00
Hamburg,1.2686498054474709,1.357222089194852,1.3229913199640826,2019-03-02 00:00:00
Hessen,1.264530545551554,1.3671122448979591,1.3162446311858078,2019-03-02 00:00:00
Mecklenburg-Vorpommern,1.2561220061412488,1.313655885363357,1.2613963152507677,2019-03-02 00:00:00
Niedersachsen,1.26736171931809,1.3344883655166844,1.257783711723358,2019-03-02 00:00:00
Nordrhein-Westfalen,1.2622660768805445,1.3563802197273842,1.3128967473615885,2019-03-02 00:00:00
Rheinland-Pfalz,1.264214939759036,1.355560481927711,1.313070843373494,2019-03-02 00:00:00
Saarland,1.2854398734177217,1.3800179324894517,1.3543655063291138,2019-03-02 00:00:00
Sachsen,1.2555275876817793,1.360836612489307,1.3028829127459367,2019-03-02 00:00:00
Sachsen-Anhalt,1.26578000298909,1.3417900164399938,1.2681910028396357,2019-03-02 00:00:00
Schleswig-Holstein,1.2720133928571429,1.3462521718146718,1.266269305019305,2019-03-02 00:00:00
Thüringen,1.2586323869263782,1.3593298118190822,1.283258831297458,2019-03-02 00:00:00
bundesweit,1.2713395434788268,1.3520455375966267,1.2978943806772338,2019-03-02 00:00:00
Baden-Württemberg,1.2985619690390788,1.379134840475741,1.3322956862374928,2019-03-03 00:00:00
Bayern,1.2965939039898269,1.3438557463042442,1.2877948656811318,2019-03-03 00:00:00
Berlin,1.2667445255474452,1.3689978808570755,1.3350753473039791,2019-03-03 00:00:00
Brandenburg,1.2733326530612246,1.3445617346938776,1.3008561224489796,2019-03-03 00:00:00
Bremen,1.2704473684210529,1.3630213815789474,1.3400444078947369,2019-03-03 00:00:00
Hamburg,1.2693881766381767,1.357931623931624,1.322426638176638,2019-03-03 00:00:00
Hessen,1.2724543080939947,1.3727032672359043,1.3223181144591063,2019-03-03 00:00:00
Mecklenburg-Vorpommern,1.2523766515053063,1.3128834741173925,1.2596001732726878,2019-03-03 00:00:00
Niedersachsen,1.2663203804715322,1.3350922778704413,1.259681422711085,2019-03-03 00:00:00
Nordrhein-Westfalen,1.2666174524083302,1.3575792768621435,1.3167555640730804,2019-03-03 00:00:00
Rheinland-Pfalz,1.2696401453451949,1.3586212254103494,1.3152380654053375,2019-03-03 00:00:00
Saarland,1.2899806224310042,1.3850070463887256,1.3601755725190838,2019-03-03 00:00:00
Sachsen,1.25794838921762,1.36644466359851,1.3085079991233837,2019-03-03 00:00:00
Sachsen-Anhalt,1.2672175639193266,1.337771002064475,1.2667760838494522,2019-03-03 00:00:00
Schleswig-Holstein,1.271130053643857,1.3442120894936542,1.2648647128091062,2019-03-03 00:00:00
Thüringen,1.2566317647058824,1.358918431372549,1.2775711764705884,2019-03-03 00:00:00
bundesweit,1.2748146650559824,1.3548816986007182,1.301406289498115,2019-03-03 00:00:00
Baden-Württemberg,1.294612219083358,1.3750850023190118,1.327672344731627,2019-03-04 00:00:00
Bayern,1.2935898602174394,1.3403895791731382,1.2831852673618815,2019-03-04 00:00:00
Berlin,1.2583861162456358,1.3609718628055043,1.3260057506674885,2019-03-04 00:00:00
Brandenburg,1.269585601151908,1.3339825773938083,1.2860581713462922,2019-03-04 00:00:00
Bremen,1.2739453322119427,1.367570227081581,1.3448284272497897,2019-03-04 00:00:00
Hamburg,1.2624904263466938,1.354677814654072,1.3212642328312485,2019-03-04 00:00:00
Hessen,1.271030106870229,1.3677429007633588,1.3166809770992365,2019-03-04 00:00:00
Mecklenburg-Vorpommern,1.2538368553008596,1.3116239255014326,1.2592526862464182,2019-03-04 00:00:00
Niedersachsen,1.2680443050617236,1.3379646038911748,1.2524719348008468,2019-03-04 00:00:00
Nordrhein-Westfalen,1.2638132920110194,1.3567955463728192,1.312941253443526,2019-03-04 00:00:00
Rheinland-Pfalz,1.2663117123366865,1.3548631055613365,1.3110582726326745,2019-03-04 00:00:00
Saarland,1.28541684434968,1.3821492537313431,1.3546098081023454,2019-03-04 00:00:00
Sachsen,1.252921980725856,1.3619708837400042,1.304832684027066,2019-03-04 00:00:00
Sachsen-Anhalt,1.2710107409713574,1.3471293586550437,1.277355697384807,2019-03-04 00:00:00
Schleswig-Holstein,1.2743200167329012,1.349460154779335,1.270266053126961,2019-03-04 00:00:00
Thüringen,1.2543998629432926,1.35771714922049,1.2802903888984067,2019-03-04 00:00:00
bundesweit,1.2726377421652777,1.353128424188382,1.2974104891377445,2019-03-04 00:00:00
Baden-Württemberg,1.2910815079779752,1.3711436437442226,1.3245869539005668,2019-03-05 00:00:00
Bayern,1.295810411895154,1.3420826698658523,1.2842456829170756,2019-03-05 00:00:00
Berlin,1.2526942220298636,1.361876217268989,1.3278995888335858,2019-03-05 00:00:00
Brandenburg,1.2626091673032849,1.3372695187165775,1.28708128342246,2019-03-05 00:00:00
Bremen,1.291223161453931,1.3777066779374472,1.3549763313609466,2019-03-05 00:00:00
Hamburg,1.2564501573976914,1.348719832109129,1.314653725078699,2019-03-05 00:00:00
Hessen,1.265939365729535,1.3642210016756655,1.3137988580649165,2019-03-05 00:00:00
Mecklenburg-Vorpommern,1.254265213977228,1.308174126423243,1.2549862583431488,2019-03-05 00:00:00
Niedersachsen,1.272915653495441,1.342772711921648,1.2556808932792975,2019-03-05 00:00:00
Nordrhein-Westfalen,1.2616670147376414,1.354104943398913,1.3092435152004176,2019-03-05 00:00:00
Rheinland-Pfalz,1.2620458798331642,1.352184759328148,1.306661030323526,2019-03-05 00:00:00
Saarland,1.2843903553299492,1.3779842639593909,1.35047461928934,2019-03-05 00:00:00
Sachsen,1.2529040764866568,1.366460916158857,1.307556629544022,2019-03-05 00:00:00
Sachsen-Anhalt,1.275713444388356,1.3521070166582534,1.2880942285041226,2019-03-05 00:00:00
Schleswig-Holstein,1.2696023418149065,1.3462935149741049,1.2664718531862194,2019-03-05 00:00:00
Thüringen,1.2579682080924857,1.3589028580603724,1.285086062941554,2019-03-05 00:00:00
bundesweit,1.27202433834556,1.352997892433024,1.2971737374863213,2019-03-05 00:00:00
Baden-Württemberg,1.2916378263011,1.368653382039074,1.3240219175833197,2019-03-06 00:00:00
Bayern,1.2955067274305554,1.3426378399884258,1.2833713831018518,2019-03-06 00:00:00
Berlin,1.2623096604495458,1.3706047345767574,1.337627211860354,2019-03-06 00:00:00
Brandenburg,1.2659667763673406,1.3414601159692838,1.2907338975082276,2019-03-06 00:00:00
Bremen,1.280900756938604,1.3695811606391926,1.3475449957947856,2019-03-06 00:00:00
Hamburg,1.2530635179153096,1.340343648208469,1.3073621064060803,2019-03-06 00:00:00
Hessen,1.2618457720819198,1.3607499685890188,1.3102622816936802,2019-03-06 00:00:00
Mecklenburg-Vorpommern,1.255804210526316,1.305795789473684,1.250936650717703,2019-03-06 00:00:00
Niedersachsen,1.2676294621026896,1.3384628361858188,1.2505505297473511,2019-03-06 00:00:00
Nordrhein-Westfalen,1.259794176119752,1.3549637235411065,1.3099305344404164,2019-03-06 00:00:00
Rheinland-Pfalz,1.2634386879925823,1.353181849791377,1.3066908901251737,2019-03-06 00:00:00
Saarland,1.2832286282306162,1.376548707753479,1.3451779324055666,2019-03-06 00:00:00
Sachsen,1.2534740477187107,1.3651770615320218,1.303926119715362,2019-03-06 00:00:00
Sachsen-Anhalt,1.2719098481136697,1.351828515433611,1.2810264576188144,2019-03-06 00:00:00
Schleswig-Holstein,1.2666670252181187,1.3389811162901877,1.255189793235329,2019-03-06 00:00:00
Thüringen,1.25660729647921,1.365528755775052,1.2924667834953003,2019-03-06 00:00:00
bundesweit,1.2706805324627923,1.351941147248469,1.2953169633805102,2019-03-06 00:00:00
Baden-Württemberg,1.2890365848628582,1.366647226232213,1.3201748814188492,2019-03-07 00:00:00
Bayern,1.2955306936437143,1.3444041480836868,1.2878294716994814,2019-03-07 00:00:00
Berlin,1.2659467063129002,1.3714521957913997,1.3368716834400731,2019-03-07 00:00:00
Brandenburg,1.27111452991453,1.3449742035742036,1.2949123543123544,2019-03-07 00:00:00
Bremen,1.2720887096774192,1.3625564516129032,1.3396532258064515,2019-03-07 00:00:00
Hamburg,1.253241454744326,1.351428219852338,1.3167112387202624,2019-03-07 00:00:00
Hessen,1.2633090848139457,1.3641222259470334,1.310846262152196,2019-03-07 00:00:00
Mecklenburg-Vorpommern,1.2537093984962406,1.3102426691729323,1.255682894736842,2019-03-07 00:00:00
Niedersachsen,1.2696081720611847,1.3411047916842729,1.2575435646074538,2019-03-07 00:00:00
Nordrhein-Westfalen,1.2618724854066372,1.3561585153143096,1.3110686295030116,2019-03-07 00:00:00
Rheinland-Pfalz,1.261845719661336,1.3531819143932269,1.3087343603010346,2019-03-07 00:00:00
Saarland,1.285666836734694,1.3775239795918368,1.345357142857143,2019-03-07 00:00:00
Sachsen,1.248726305812974,1.3669480834035383,1.3064330244313394,2019-03-07 00:00:00
Sachsen-Anhalt,1.2718941570881226,1.3526529374201788,1.2847705938697318,2019-03-07 00:00:00
Schleswig-Holstein,1.270838168113294,1.3461529237094565,1.2663638647784377,2019-03-07 00:00:00
Thüringen,1.2625350083752094,1.3684335008375208,1.297580904522613,2019-03-07 00:00:00
bundesweit,1.271443456318416,1.353670979572864,1.2979973693485691,2019-03-07 00:00:00
Baden-Württemberg,1.290504990347887,1.370106666119029,1.3226096849714544,2019-03-08 00:00:00
Bayern,1.295047685269899,1.3468559926806951,1.2886389387008237,2019-03-08 00:00:00
Berlin,1.2705302500672224,1.3832729228287173,1.3492387738639418,2019-03-08 00:00:00
Brandenburg,1.274512409000662,1.3578706154864326,1.3063489410986102,2019-03-08 00:00:00
Bremen,1.2808410041841003,1.3748995815899585,1.3521882845188284,2019-03-08 00:00:00
Hamburg,1.2529338552915767,1.354605021598272,1.3226106911447084,2019-03-08 00:00:00
Hessen,1.2652078861991516,1.3689777264786622,1.3171901048165708,2019-03-08 00:00:00
Mecklenburg-Vorpommern,1.2556887531029215,1.319569219018522,1.2663106740500285,2019-03-08 00:00:00
Niedersachsen,1.2712660674514795,1.3473626312440343,1.2622202115812915,2019-03-08 00:00:00
Nordrhein-Westfalen,1.2606947809664195,1.3567891197199318,1.3110158689944262,2019-03-08 00:00:00
Rheinland-Pfalz,1.263024036841514,1.3597696282152083,1.3159664158148938,2019-03-08 00:00:00
Saarland,1.2844750849377122,1.3842202718006795,1.3563867497168742,2019-03-08 00:00:00
Sachsen,1.2541782156298429,1.3674281602833738,1.3067845915430596,2019-03-08 00:00:00
Sachsen-Anhalt,1.2786324551478907,1.3613517051882982,1.2937014708259251,2019-03-08 00:00:00
Schleswig-Holstein,1.2727849449052866,1.3564403862820351,1.2720605422805495,2019-03-08 00:00:00
Thüringen,1.2626970504915846,1.3699016830528246,1.2980793201133145,2019-03-08 00:00:00
bundesweit,1.2724934001628334,1.3578674791369836,1.301326887848565,2019-03-08 00:00:00
Baden-Württemberg,1.29223803883413,1.374315157155548,1.3301733998900125,2019-03-09 00:00:00
Bayern,1.2991593066122833,1.352382735900855,1.2944824692132717,2019-03-09 00:00:00
Berlin,1.2664820454545451,1.3745163636363638,1.3407379545454543,2019-03-09 00:00:00
Brandenburg,1.2751544541412811,1.3599204676436687,1.3149708546023382,2019-03-09 00:00:00
Bremen,1.282268551236749,1.3772332155477032,1.354273851590106,2019-03-09 00:00:00
Hamburg,1.2621526104417669,1.3566678141135973,1.3250441767068273,2019-03-09 00:00:00
Hessen,1.2667860881086452,1.3740951308380258,1.3230697581980788,2019-03-09 00:00:00
Mecklenburg-Vorpommern,1.255618998768978,1.3161425933524826,1.2624536315141566,2019-03-09 00:00:00
Niedersachsen,1.2718550052246604,1.3489407314524555,1.2673727063740856,2019-03-09 00:00:00
Nordrhein-Westfalen,1.2635244132259722,1.3623180205095573,1.319355025820505,2019-03-09 00:00:00
Rheinland-Pfalz,1.2621702077708652,1.3623655358610165,1.3193093086042962,2019-03-09 00:00:00
Saarland,1.28544648478489,1.384066631689402,1.3570650577124868,2019-03-09 00:00:00
Sachsen,1.253662704963134,1.3705838010344449,1.31426895565093,2019-03-09 00:00:00
Sachsen-Anhalt,1.2767797931852856,1.3608118325139855,1.288100355992541,2019-03-09 00:00:00
Schleswig-Holstein,1.269592523596622,1.354787009438649,1.27326651763537,2019-03-09 00:00:00
Thüringen,1.265620144610728,1.3756857238944007,1.2965745754161764,2019-03-09 00:00:00
bundesweit,1.2740098386712233,1.3614054782908158,1.306749667540862,2019-03-09 00:00:00
Baden-Württemberg,1.296923405053204,1.377862513476773,1.3357822622228472,2019-03-10 00:00:00
Bayern,1.303350183268216,1.354487614290893,1.2970572360736297,2019-03-10 00:00:00
Berlin,1.2751421767087403,1.380467254108121,1.346462252917361,2019-03-10 00:00:00
Brandenburg,1.2747492751411569,1.3547913932549978,1.3079714634518542,2019-03-10 00:00:00
Bremen,1.284027422303473,1.382601462522852,1.3596124314442413,2019-03-10 00:00:00
Hamburg,1.2663666555961477,1.3609794088342742,1.3275021587512454,2019-03-10 00:00:00
Hessen,1.273544883239306,1.3807589802185245,1.3317610512033138,2019-03-10 00:00:00
Mecklenburg-Vorpommern,1.2608245614035087,1.3213620227038183,1.267376676986584,2019-03-10 00:00:00
Niedersachsen,1.2698944018645513,1.352144278606965,1.274380036753171,2019-03-10 00:00:00
Nordrhein-Westfalen,1.2677952530891965,1.3648383827692958,1.3246389543037072,2019-03-10 00:00:00
Rheinland-Pfalz,1.2665419679752068,1.3650250516528926,1.3212459969008263,2019-03-10 00:00:00
Saarland,1.287328168234643,1.386,1.3618666297731046,2019-03-10 00:00:00
Sachsen,1.252669687814703,1.3751884301219648,1.3170207004587668,2019-03-10 00:00:00
Sachsen-Anhalt,1.2694496397363175,1.343159282538709,1.2722196841943891,2019-03-10 00:00:00
Schleswig-Holstein,1.277199878308488,1.3629350471554609,1.276742926680864,2019-03-10 00:00:00
Thüringen,1.2640921177587845,1.374947388414055,1.294585754985755,2019-03-10 00:00:00
bundesweit,1.2770092865449536,1.363660631823776,1.310219145524958,2019-03-10 00:00:00
Baden-Württemberg,1.2940693660267784,1.3770578319083722,1.3341529278915956,2019-03-11 00:00:00
Bayern,1.2997871726505716,1.351653603126484,1.292603309105519,2019-03-11 00:00:00
Berlin,1.26715350877193,1.3753552631578947,1.3418120960295474,2019-03-11 00:00:00
Brandenburg,1.274217734588521,1.3532330701488005,1.303603097479502,2019-03-11 00:00:00
Bremen,1.2880684713375794,1.385847133757962,1.3628773885350318,2019-03-11 00:00:00
Hamburg,1.2652949229891617,1.364037364517969,1.3281876782658302,2019-03-11 00:00:00
Hessen,1.2664863666327082,1.3695098579732723,1.3166983280397917,2019-03-11 00:00:00
Mecklenburg-Vorpommern,1.2574911184852626,1.321996291235604,1.2700087839156744,2019-03-11 00:00:00
Niedersachsen,1.2680178889428526,1.3471875101181805,1.2623012384652743,2019-03-11 00:00:00
Nordrhein-Westfalen,1.262674761850109,1.3627152071617123,1.317033237690807,2019-03-11 00:00:00
Rheinland-Pfalz,1.2589172149122807,1.3562064692982456,1.312236293859649,2019-03-11 00:00:00
Saarland,1.2824165382639958,1.3819979455572675,1.3522080123266562,2019-03-11 00:00:00
Sachsen,1.2520336374628998,1.3689887875123667,1.3097066065735956,2019-03-11 00:00:00
Sachsen-Anhalt,1.265433404852286,1.3463749793695328,1.2783333883479122,2019-03-11 00:00:00
Schleswig-Holstein,1.2777754328320483,1.3705806900037911,1.2880736762289904,2019-03-11 00:00:00
Thüringen,1.2571276560967637,1.3663358940830337,1.2907278522392938,2019-03-11 00:00:00
bundesweit,1.2733016689160603,1.360783312853776,1.3049507936667808,2019-03-11 00:00:00
Baden-Württemberg,1.2917929891046898,1.3740367124585504,1.3308390573188065,2019-03-12 00:00:00
Bayern,1.3002428737747398,1.351981522514741,1.292728658880084,2019-03-12 00:00:00
Berlin,1.2663441219461264,1.37990645228649,1.3442436834412197,2019-03-12 00:00:00
Brandenburg,1.2723787146830623,1.3554608402869273,1.3069557897818769,2019-03-12 00:00:00
Bremen,1.2715306553911203,1.3745257223396758,1.3518336856941509,2019-03-12 00:00:00
Hamburg,1.260638418079096,1.3665282485875707,1.3332076271186442,2019-03-12 00:00:00
Hessen,1.2619044326699405,1.3690905272680278,1.3168002067717757,2019-03-12 00:00:00
Mecklenburg-Vorpommern,1.2545942383731876,1.3204575409527397,1.2626179627188854,2019-03-12 00:00:00
Niedersachsen,1.2667229308333,1.3488062608135838,1.263048485092343,2019-03-12 00:00:00
Nordrhein-Westfalen,1.2579495308083664,1.3608520746184285,1.314613860938383,2019-03-12 00:00:00
Rheinland-Pfalz,1.260617492578214,1.36130372231103,1.31796403288422,2019-03-12 00:00:00
Saarland,1.2849431106471816,1.385125782881002,1.352001565762004,2019-03-12 00:00:00
Sachsen,1.2492785257117631,1.3739248510262634,1.316237364820128,2019-03-12 00:00:00
Sachsen-Anhalt,1.269269340974212,1.357921840178287,1.285984399872652,2019-03-12 00:00:00
Schleswig-Holstein,1.2733714555765596,1.3668861058601134,1.2855985349716448,2019-03-12 00:00:00
Thüringen,1.259264696382429,1.3666044896640823,1.2917062338501293,2019-03-12 00:00:00
bundesweit,1.2710861860672624,1.3610627258919128,1.3048570082261,2019-03-12 00:00:00
Baden-Württemberg,1.288644229995979,1.3745362685967026,1.332404583835947,2019-03-13 00:00:00
Bayern,1.2983129010843106,1.3498295345577929,1.2922736593641662,2019-03-13 00:00:00
Berlin,1.266439453577217,1.38113498495022,1.34506367214633,2019-03-13 00:00:00
Brandenburg,1.272499328458439,1.3577288464408297,1.3068476346813909,2019-03-13 00:00:00
Bremen,1.2781982182628062,1.3851395694135114,1.3621997030438011,2019-03-13 00:00:00
Hamburg,1.2515232148575088,1.364590778097983,1.32983381364073,2019-03-13 00:00:00
Hessen,1.265562058918744,1.3698779540304304,1.3160582712852056,2019-03-13 00:00:00
Mecklenburg-Vorpommern,1.2540438378825476,1.320555624483044,1.266303970223325,2019-03-13 00:00:00
Niedersachsen,1.2653311250153356,1.3499934159407845,1.2637262094630517,2019-03-13 00:00:00
Nordrhein-Westfalen,1.2618256677229516,1.364879809868719,1.3188581258488004,2019-03-13 00:00:00
Rheinland-Pfalz,1.2633544065804936,1.362498589894242,1.3167614571092832,2019-03-13 00:00:00
Saarland,1.2881409989594172,1.3864552549427678,1.355477627471384,2019-03-13 00:00:00
Sachsen,1.2499956868665083,1.3747925382790598,1.313332111278844,2019-03-13 00:00:00
Sachsen-Anhalt,1.2690317408906882,1.3556646153846152,1.285214089068826,2019-03-13 00:00:00
Schleswig-Holstein,1.260733361774744,1.3605608646188851,1.2740571672354948,2019-03-13 00:00:00
Thüringen,1.2542842758852155,1.3651037086759523,1.284730156066454,2019-03-13 00:00:00
bundesweit,1.270967562567397,1.3618376697381802,1.3053770704608292,2019-03-13 00:00:00
Baden-Württemberg,1.284268839440814,1.372660765985607,1.330352386467036,2019-03-14 00:00:00
Bayern,1.2967092120289303,1.349246136277122,1.2904534449942902,2019-03-14 00:00:00
Berlin,1.2654391324626866,1.3825030317164178,1.3464766791044775,2019-03-14 00:00:00
Brandenburg,1.2709069092020788,1.3574370223173342,1.3076906144909817,2019-03-14 00:00:00
Bremen,1.2753470319634703,1.3775692541856923,1.3550730593607303,2019-03-14 00:00:00
Hamburg,1.2609774183704607,1.3710201403722917,1.3373713762587731,2019-03-14 00:00:00
Hessen,1.2646083031256412,1.3735882634566718,1.3190856302578482,2019-03-14 00:00:00
Mecklenburg-Vorpommern,1.2572508744656044,1.3214043917605909,1.2671929654100271,2019-03-14 00:00:00
Niedersachsen,1.2658951963308658,1.3521973366591566,1.267049203411651,2019-03-14 00:00:00
Nordrhein-Westfalen,1.259330793545952,1.3666885497263634,1.320449731081336,2019-03-14 00:00:00
Rheinland-Pfalz,1.2604877105143375,1.3595634956759215,1.3138150887573965,2019-03-14 00:00:00
Saarland,1.2861290155440417,1.3852792746113989,1.3549321243523316,2019-03-14 00:00:00
Sachsen,1.248671225198969,1.3754084743862796,1.315411500952808,2019-03-14 00:00:00
Sachsen-Anhalt,1.2741193960868895,1.3611910337390232,1.2922418733631182,2019-03-14 00:00:00
Schleswig-Holstein,1.2699661436829068,1.366977016240022,1.2855125240847785,2019-03-14 00:00:00
Thüringen,1.2488151289596676,1.359839189890947,1.281514626969015,2019-03-14 00:00:00
bundesweit,1.2698408087127315,1.3625560289731575,1.306198920261465,2019-03-14 00:00:00
Baden-Württemberg,1.2847172703106828,1.3742480063133409,1.328378675859777,2019-03-15 00:00:00
Bayern,1.2980624251048534,1.3532981201318155,1.2953930497303774,2019-03-15 00:00:00
Berlin,1.255152146985962,1.3821752683732451,1.3481205615194054,2019-03-15 00:00:00
Brandenburg,1.2669940794223826,1.3592125631768954,1.3106059205776173,2019-03-15 00:00:00
Bremen,1.2714277907884466,1.3784379391100705,1.3557993754879,2019-03-15 00:00:00
Hamburg,1.2597278930907023,1.3660201876599374,1.3302115439294857,2019-03-15 00:00:00
Hessen,1.2669003984063745,1.374526924559825,1.31858353682046,2019-03-15 00:00:00
Mecklenburg-Vorpommern,1.2542134782608696,1.3210797826086955,1.2660791304347827,2019-03-15 00:00:00
Niedersachsen,1.2631796652855634,1.3541263709480869,1.2659280607685433,2019-03-15 00:00:00
Nordrhein-Westfalen,1.2619857821008051,1.3689023828361335,1.3230098431609811,2019-03-15 00:00:00
Rheinland-Pfalz,1.2598708303761534,1.3622424887627158,1.3186835817364562,2019-03-15 00:00:00
Saarland,1.2896878908470724,1.3896992609437182,1.3583803297328028,2019-03-15 00:00:00
Sachsen,1.2466410594570831,1.3749639520826464,1.316256841411144,2019-03-15 00:00:00
Sachsen-Anhalt,1.2723460477941178,1.3608166360294118,1.2915382965686275,2019-03-15 00:00:00
Schleswig-Holstein,1.2691976501305484,1.3656814621409925,1.2790466057441252,2019-03-15 00:00:00
Thüringen,1.2505291743736338,1.3689371111484785,1.292561627711451,2019-03-15 00:00:00
bundesweit,1.2698426611811056,1.3646627200722286,1.307597308860344,2019-03-15 00:00:00
Baden-Württemberg,1.2853043058991236,1.3779161460735398,1.3322364680726175,2019-03-16 00:00:00
Bayern,1.300400110114834,1.3572835063709296,1.3008787163756488,2019-03-16 00:00:00
Berlin,1.2578928571428571,1.3893259209344115,1.357059748427673,2019-03-16 00:00:00
Brandenburg,1.2598226089733355,1.3706329235190802,1.3266244611208684,2019-03-16 00:00:00
Bremen,1.2740536672629696,1.384885509838998,1.3621216457960643,2019-03-16 00:00:00
Hamburg,1.2610296347346657,1.3801650585802894,1.345930048242591,2019-03-16 00:00:00
Hessen,1.2653773470623864,1.3779238172151558,1.3265680732216163,2019-03-16 00:00:00
Mecklenburg-Vorpommern,1.2543499664354445,1.330526068471694,1.2758319534571494,2019-03-16 00:00:00
Niedersachsen,1.2665087989142727,1.35624555530423,1.2717670210359646,2019-03-16 00:00:00
Nordrhein-Westfalen,1.2568759352664165,1.368085673989434,1.3238401023115722,2019-03-16 00:00:00
Rheinland-Pfalz,1.2598691860465117,1.365705465116279,1.3233326744186047,2019-03-16 00:00:00
Saarland,1.290307193077339,1.389312060573283,1.3614867495943754,2019-03-16 00:00:00
Sachsen,1.2450985884183616,1.369834389240858,1.3096888962987665,2019-03-16 00:00:00
Sachsen-Anhalt,1.2653951123503362,1.361561423650976,1.2916093160570772,2019-03-16 00:00:00
Schleswig-Holstein,1.266081059496872,1.3660383335551711,1.278094236656462,2019-03-16 00:00:00
Thüringen,1.2488470058194103,1.3696508353669985,1.2882126900694577,2019-03-16 00:00:00
bundesweit,1.2688498518841094,1.367150196502207,1.3118610882620174,2019-03-16 00:00:00
Baden-Württemberg,1.2852173255760684,1.37932777497824,1.332486325530258,2019-03-17 00:00:00
Bayern,1.3012263802651451,1.359006460815573,1.302311167981205,2019-03-17 00:00:00
Berlin,1.2549824180594746,1.3897169524636424,1.3557071847189062,2019-03-17 00:00:00
Brandenburg,1.2592187748607797,1.3731678599840893,1.3306946698488464,2019-03-17 00:00:00
Bremen,1.2746228070175438,1.388140350877193,1.3658070175438597,2019-03-17 00:00:00
Hamburg,1.2599633027522936,1.382007863695937,1.3519593709043252,2019-03-17 00:00:00
Hessen,1.2696928536294003,1.3798847586255358,1.3287000210807391,2019-03-17 00:00:00
Mecklenburg-Vorpommern,1.2544568965517242,1.3322,1.2823293103448274,2019-03-17 00:00:00
Niedersachsen,1.2667210978159331,1.358195854276945,1.2766912503892176,2019-03-17 00:00:00
Nordrhein-Westfalen,1.2570838832209208,1.3698751126153546,1.3273425698215198,2019-03-17 00:00:00
Rheinland-Pfalz,1.2632098286857572,1.3697800425159434,1.3269377266474929,2019-03-17 00:00:00
Saarland,1.2935885885885885,1.3956786786786786,1.3722072072072071,2019-03-17 00:00:00
Sachsen,1.2470955815018316,1.3707423305860806,1.3111132097069598,2019-03-17 00:00:00
Sachsen-Anhalt,1.2620529979433637,1.350061540895428,1.2804670147128618,2019-03-17 00:00:00
Schleswig-Holstein,1.2693145487515691,1.3741252615427535,1.2866897754219555,2019-03-17 00:00:00
Thüringen,1.2529800804443594,1.3728214901359894,1.2927669028921662,2019-03-17 00:00:00
bundesweit,1.2692871483942416,1.368737607973422,1.314167392026578,2019-03-17 00:00:00
Baden-Württemberg,1.287507840568071,1.379198613635403,1.3309153387717148,2019-03-18 00:00:00
Bayern,1.2976565774581037,1.3510511884333125,1.2883892438570228,2019-03-18 00:00:00
Berlin,1.2454598876855194,1.3785128359406338,1.3448038507821902,2019-03-18 00:00:00
Brandenburg,1.2602697852760738,1.3594909509202453,1.308996165644172,2019-03-18 00:00:00
Bremen,1.2635344594594595,1.3710412162162162,1.348487162162162,2019-03-18 00:00:00
Hamburg,1.2599478672985782,1.3728472260942293,1.3362076944521883,2019-03-18 00:00:00
Hessen,1.264637833311864,1.375657477779209,1.3185257632358625,2019-03-18 00:00:00
Mecklenburg-Vorpommern,1.246197192513369,1.3186165329768271,1.2617426470588236,2019-03-18 00:00:00
Niedersachsen,1.2607506191281104,1.349420142301191,1.261693344864185,2019-03-18 00:00:00
Nordrhein-Westfalen,1.2567392508814508,1.3655038692247814,1.3171209762351757,2019-03-18 00:00:00
Rheinland-Pfalz,1.2578901817375887,1.3607828014184398,1.310284574468085,2019-03-18 00:00:00
Saarland,1.290335257082896,1.388939664218258,1.3564281217208811,2019-03-18 00:00:00
Sachsen,1.2437246460227929,1.368088983538621,1.307248532289628,2019-03-18 00:00:00
Sachsen-Anhalt,1.2657562818196748,1.3636457546395138,1.288989489242897,2019-03-18 00:00:00
